scenario,site,window,layer,threshold,feasible,area_fraction,selected_patches,obj_value
distance_narrow_10_40,DBO1,2009_2013,ice,0.9,False,,,
distance_narrow_10_40,DBO1,2009_2013,ice,0.95,False,,,
distance_narrow_10_40,DBO1,2012_2016,ice,0.05,True,0.04819800260529744,111.0,111.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.1,True,0.09900130264871906,228.0,228.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.15,True,0.15240990013026487,351.0,351.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.2,True,0.20842379504993486,480.0,480.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.25,True,0.265740338688667,612.0,612.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.3,True,0.32435953104646115,747.0,747.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.35,True,0.3842813721233174,885.0,885.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.4,True,0.4463742943986105,1028.0,1028.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.45,True,0.5102040816326531,1175.0,1175.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.5,True,0.5762049500651324,1327.0,1327.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.55,True,0.6443768996960486,1484.0,1484.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.6,True,0.7142857142857143,1645.0,1645.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.65,True,0.7863656100738168,1811.0,1811.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.7,True,0.8614850195397308,1984.0,1984.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.75,True,0.9431176726009552,2172.0,2172.0
distance_narrow_10_40,DBO1,2012_2016,ice,0.8,False,,,
distance_narrow_10_40,DBO1,2012_2016,ice,0.85,False,,,
distance_narrow_10_40,DBO1,2012_2016,ice,0.9,False,,,
distance_narrow_10_40,DBO1,2012_2016,ice,0.95,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.05,True,0.06513243595310464,150.0,150.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.1,True,0.13417281806339557,309.0,309.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.15,True,0.20581849761181067,474.0,474.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.2,True,0.2796352583586626,644.0,644.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.25,True,0.35475466782457665,817.0,817.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.3,True,0.43117672600955276,993.0,993.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.35,True,0.5097698653929656,1174.0,1174.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.4,True,0.5900998697351281,1359.0,1359.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.45,True,0.6739036039947894,1552.0,1552.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.5,True,0.7598784194528876,1750.0,1750.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.55,True,0.8488927485887973,1955.0,1955.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.6,True,0.9422492401215805,2170.0,2170.0
distance_narrow_10_40,DBO1,2017_2020,ice,0.65,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.7,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.75,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.8,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.85,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.9,False,,,
distance_narrow_10_40,DBO1,2017_2020,ice,0.95,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.05,True,0.03987240829346093,50.0,50.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.1,True,0.0861244019138756,108.0,108.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.15,True,0.14035087719298245,176.0,176.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.2,True,0.2025518341307815,254.0,254.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.25,True,0.2751196172248804,345.0,345.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.3,True,0.3572567783094099,448.0,448.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.35,True,0.4473684210526316,561.0,561.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.4,True,0.5430622009569378,681.0,681.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.45,True,0.6467304625199362,811.0,811.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.5,True,0.7575757575757576,950.0,950.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.55,True,0.8819776714513556,1106.0,1106.0
distance_narrow_10_40,DBO4,2007_2011,ice,0.6,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.65,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.7,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.75,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.8,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.85,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.9,False,,,
distance_narrow_10_40,DBO4,2007_2011,ice,0.95,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.05,True,0.03987240829346093,50.0,50.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.1,True,0.08452950558213716,106.0,106.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.15,True,0.13476874003189793,169.0,169.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.2,True,0.1937799043062201,243.0,243.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.25,True,0.25996810207336524,326.0,326.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.3,True,0.3333333333333333,418.0,418.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.35,True,0.4154704944178628,521.0,521.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.4,True,0.5055821371610846,634.0,634.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.45,True,0.6036682615629984,757.0,757.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.5,True,0.7113237639553429,892.0,892.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.55,True,0.8293460925039873,1040.0,1040.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.6,True,0.9912280701754386,1243.0,1243.0
distance_narrow_10_40,DBO4,2009_2013,ice,0.65,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.7,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.75,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.8,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.85,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.9,False,,,
distance_narrow_10_40,DBO4,2009_2013,ice,0.95,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.05,True,0.04226475279106858,53.0,53.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.1,True,0.09090909090909091,114.0,114.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.15,True,0.14752791068580542,185.0,185.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.2,True,0.20972886762360446,263.0,263.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.25,True,0.2751196172248804,345.0,345.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.3,True,0.3437001594896332,431.0,431.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.35,True,0.41706539074960125,523.0,523.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.4,True,0.49681020733652315,623.0,623.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.45,True,0.5877192982456141,737.0,737.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.5,True,0.689792663476874,865.0,865.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.55,True,0.7998405103668261,1003.0,1003.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.6,True,0.9178628389154705,1151.0,1151.0
distance_narrow_10_40,DBO4,2012_2016,ice,0.65,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.7,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.75,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.8,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.85,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.9,False,,,
distance_narrow_10_40,DBO4,2012_2016,ice,0.95,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.05,True,0.05422647527910686,68.0,68.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.1,True,0.11244019138755981,141.0,141.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.15,True,0.17384370015948963,218.0,218.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.2,True,0.23923444976076555,300.0,300.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.25,True,0.3118022328548644,391.0,391.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.3,True,0.39074960127591707,490.0,490.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.35,True,0.47527910685805425,596.0,596.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.4,True,0.5661881977671451,710.0,710.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.45,True,0.6610845295055822,829.0,829.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.5,True,0.773524720893142,970.0,970.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.55,True,0.9202551834130781,1154.0,1154.0
distance_narrow_10_40,DBO4,2016_2020,ice,0.6,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.65,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.7,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.75,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.8,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.85,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.9,False,,,
distance_narrow_10_40,DBO4,2016_2020,ice,0.95,False,,,
distance_broad_20_60,DBO1,1993_1997,ice,0.05,True,0.03821102909248806,88.0,88.0
distance_broad_20_60,DBO1,1993_1997,ice,0.1,True,0.08336951801997394,192.0,192.0
distance_broad_20_60,DBO1,1993_1997,ice,0.15,True,0.1328701693443335,306.0,306.0
distance_broad_20_60,DBO1,1993_1997,ice,0.2,True,0.18584455058619193,428.0,428.0
distance_broad_20_60,DBO1,1993_1997,ice,0.25,True,0.24055579678679984,554.0,554.0
distance_broad_20_60,DBO1,1993_1997,ice,0.3,True,0.2961354754667825,682.0,682.0
distance_broad_20_60,DBO1,1993_1997,ice,0.35,True,0.3525835866261398,812.0,812.0
distance_broad_20_60,DBO1,1993_1997,ice,0.4,True,0.41033434650455924,945.0,945.0
distance_broad_20_60,DBO1,1993_1997,ice,0.45,True,0.4702561875814155,1083.0,1083.0
distance_broad_20_60,DBO1,1993_1997,ice,0.5,True,0.5323491098567087,1226.0,1226.0
distance_broad_20_60,DBO1,1993_1997,ice,0.55,True,0.5974815458098133,1376.0,1376.0
distance_broad_20_60,DBO1,1993_1997,ice,0.6,True,0.6647850629613548,1531.0,1531.0
distance_broad_20_60,DBO1,1993_1997,ice,0.65,True,0.7325227963525835,1687.0,1687.0
distance_broad_20_60,DBO1,1993_1997,ice,0.7,True,0.8024316109422492,1848.0,1848.0
distance_broad_20_60,DBO1,1993_1997,ice,0.75,True,0.8758141554494138,2017.0,2017.0
distance_broad_20_60,DBO1,1993_1997,ice,0.8,True,0.9570125922709509,2204.0,2204.0
distance_broad_20_60,DBO1,1993_1997,ice,0.85,False,,,
distance_broad_20_60,DBO1,1993_1997,ice,0.9,False,,,
distance_broad_20_60,DBO1,1993_1997,ice,0.95,False,,,
distance_broad_20_60,DBO1,2009_2013,ice,0.05,True,0.03300043421623969,76.0,76.0
distance_broad_20_60,DBO1,2009_2013,ice,0.1,True,0.07207989578810248,166.0,166.0
distance_broad_20_60,DBO1,2009_2013,ice,0.15,True,0.11550151975683891,266.0,266.0
distance_broad_20_60,DBO1,2009_2013,ice,0.2,True,0.16283108988276163,375.0,375.0
distance_broad_20_60,DBO1,2009_2013,ice,0.25,True,0.21406860616587062,493.0,493.0
distance_broad_20_60,DBO1,2009_2013,ice,0.3,True,0.26660877116804166,614.0,614.0
distance_broad_20_60,DBO1,2009_2013,ice,0.35,True,0.3200173686495875,737.0,737.0
distance_broad_20_60,DBO1,2009_2013,ice,0.4,True,0.37516283108988274,864.0,864.0
distance_broad_20_60,DBO1,2009_2013,ice,0.45,True,0.4333478072079896,998.0,998.0
distance_broad_20_60,DBO1,2009_2013,ice,0.5,True,0.4945722970039079,1139.0,1139.0
distance_broad_20_60,DBO1,2009_2013,ice,0.55,True,0.5584020842379505,1286.0,1286.0
distance_broad_20_60,DBO1,2009_2013,ice,0.6,True,0.6239687364307425,1437.0,1437.0
distance_broad_20_60,DBO1,2009_2013,ice,0.65,True,0.691272253582284,1592.0,1592.0
distance_broad_20_60,DBO1,2009_2013,ice,0.7,True,0.7624837168910117,1756.0,1756.0
distance_broad_20_60,DBO1,2009_2013,ice,0.75,True,0.8402084237950499,1935.0,1935.0
distance_broad_20_60,DBO1,2009_2013,ice,0.8,True,0.9305254016500217,2143.0,2143.0
distance_broad_20_60,DBO1,2009_2013,ice,0.85,False,,,
distance_broad_20_60,DBO1,2009_2013,ice,0.9,False,,,
distance_broad_20_60,DBO1,2009_2013,ice,0.95,False,,,
distance_broad_20_60,DBO1,2012_2016,ice,0.05,True,0.04819800260529744,111.0,111.0
distance_broad_20_60,DBO1,2012_2016,ice,0.1,True,0.09900130264871906,228.0,228.0
distance_broad_20_60,DBO1,2012_2016,ice,0.15,True,0.1519756838905775,350.0,350.0
